id,type,category,name,translation,file,sounds,error,ini
2191,PACENOTE,OBSTACLES,OVERSMALLCREST,Über Kleine Kuppe,over_small_crest.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2192,PACENOTE,OBSTACLES,OVERLONGCREST,Über Lange Kuppe,over_long_crest.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2192,PACENOTE,OBSTACLES,OVERLONGCREST,Über Lange Kuppe,over_long_crest.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2193,PACENOTE,OBSTACLES,OVERTWOCRESTS,Über Zwei Kuppen,over_two_crests.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2193,PACENOTE,OBSTACLES,OVERTWOCRESTS,Über Zwei Kuppen,over_two_crests.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2194,PACENOTE,OBSTACLES,OVERTHREECRESTS,Über Drei Kuppen,over_three_crests.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2194,PACENOTE,OBSTACLES,OVERTHREECRESTS,Über Drei Kuppen,over_three_crests.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2195,PACENOTE,OBSTACLES,DOUBLECREST,Kuppe doppelt,double_crest.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2195,PACENOTE,OBSTACLES,DOUBLECREST,Kuppe doppelt,double_crest.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2196,PACENOTE,OBSTACLES,DOUBLE_JUMP,2x Sprung,double_jump.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2196,PACENOTE,OBSTACLES,DOUBLE_JUMP,2x Sprung,double_jump.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2197,PACENOTE,LINE,ONTO_STRAIGHT,Gerade,onto_straight.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2197,PACENOTE,LINE,ONTO_STRAIGHT,Gerade,onto_straight.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2198,PACENOTE,PREPOSITIONS,AT_EXIT,Bei Ausfahrt,at_exit.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2198,PACENOTE,PREPOSITIONS,AT_EXIT,Bei Ausfahrt,at_exit.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2199,PACENOTE,PREPOSITIONS,AT_OPENING,Wenn öffnet,at_opening.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2199,PACENOTE,PREPOSITIONS,AT_OPENING,Wenn öffnet,at_opening.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2200,PACENOTE,CONSTRUCTION,LOGS_IN,Stämme Innen,logs_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2200,PACENOTE,CONSTRUCTION,LOGS_IN,Stämme Innen,logs_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2201,PACENOTE,CONSTRUCTION,LOGS_OUT,Stämme Außen,logs_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2201,PACENOTE,CONSTRUCTION,LOGS_OUT,Stämme Außen,logs_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2202,PACENOTE,CORNERS,SHORT_LEFT,Kurz Links,short_left.ogg,1,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2202,PACENOTE,CORNERS,SHORT_LEFT,Kurz Links,short_left.ogg,1,,pacenotes/Rbr.ini/corners/Descriptive.ini
2203,PACENOTE,CORNERS,SHORT_RIGHT,Kurz Rechts,short_right.ogg,1,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2203,PACENOTE,CORNERS,SHORT_RIGHT,Kurz Rechts,short_right.ogg,1,,pacenotes/Rbr.ini/corners/Descriptive.ini
2204,PACENOTE,CAUTIONS,SLIPPERY_MAYBE,Wahrscheinlich Glatt,maybe_slippy.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2204,PACENOTE,CAUTIONS,SLIPPERY_MAYBE,Wahrscheinlich Glatt,maybe_slippy.ogg,2,,pacenotes/Rbr.ini/cautions/Extended.ini
2205,PACENOTE,CORNERS,DONUT_RIGHT,Donut Rechts,donut_right.ogg,1,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2205,PACENOTE,CORNERS,DONUT_RIGHT,Donut Rechts,donut_right.ogg,1,,pacenotes/Rbr.ini/corners/Descriptive.ini
2206,PACENOTE,CORNERS,DONUT_LEFT,Donut Links,donut_left.ogg,1,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2206,PACENOTE,CORNERS,DONUT_LEFT,Donut Links,donut_left.ogg,1,,pacenotes/Rbr.ini/corners/Descriptive.ini
2207,PACENOTE,CORNERS,HP_SCALE,Kehre,hp_scale.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2207,PACENOTE,CORNERS,HP_SCALE,Kehre,hp_scale.ogg,3,,pacenotes/Rbr.ini/corners/Descriptive.ini
2208,PACENOTE,CORNERS,ACUTE_SCALE,Spitz,acute_scale.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2208,PACENOTE,CORNERS,ACUTE_SCALE,Spitz,acute_scale.ogg,3,,pacenotes/Rbr.ini/corners/Descriptive.ini
2209,PACENOTE,ADDITIONAL,PAST_JUNCTION,Nach Kreuzung,past_junction.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2209,PACENOTE,ADDITIONAL,PAST_JUNCTION,Nach Kreuzung,past_junction.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2210,PACENOTE,OBSTACLES,ONTO_BRIDGE,Auf Brücke,onto_bridge.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2210,PACENOTE,OBSTACLES,ONTO_BRIDGE,Auf Brücke,onto_bridge.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2211,PACENOTE,OBSTACLES,NARROW_BRIDGE,Schmale Brücke,narrow_bridge.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2211,PACENOTE,OBSTACLES,NARROW_BRIDGE,Schmale Brücke,narrow_bridge.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2212,PACENOTE,OBSTACLES,ONTO_NARROW_BRIDGE,Aus Schmale Brücke,onto_narrow_bridge.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2212,PACENOTE,OBSTACLES,ONTO_NARROW_BRIDGE,Aus Schmale Brücke,onto_narrow_bridge.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2213,PACENOTE,OBSTACLES,THROUGH_GATE,Durch Tor,through_gate.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2213,PACENOTE,OBSTACLES,THROUGH_GATE,Durch Tor,through_gate.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2214,PACENOTE,OBSTACLES,NARROW_GATE,Schmales Tor,narrow_gate.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2214,PACENOTE,OBSTACLES,NARROW_GATE,Schmales Tor,narrow_gate.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2215,PACENOTE,OBSTACLES,THROUGH_NARROW_GATE,Durch Schmales Tor,through_narrow_gate.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2215,PACENOTE,OBSTACLES,THROUGH_NARROW_GATE,Durch Schmales Tor,through_narrow_gate.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2216,PACENOTE,ADDITIONAL,EXTRAEXTRALONG,Sehr Sehr Lang,veryverylong.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2216,PACENOTE,ADDITIONAL,EXTRAEXTRALONG,Sehr Sehr Lang,veryverylong.ogg,3,,pacenotes/Rbr.ini/additional/Extended.ini
2217,PACENOTE,CAUTIONS,VERY_SLIPPY,Sehr Glatt,very_slippy.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2217,PACENOTE,CAUTIONS,VERY_SLIPPY,Sehr Glatt,very_slippy.ogg,2,,pacenotes/Rbr.ini/cautions/Extended.ini
2218,PACENOTE,PREPOSITIONS,AT_BUSH,Bei Busch,at_bush.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2218,PACENOTE,PREPOSITIONS,AT_BUSH,Bei Busch,at_bush.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2219,PACENOTE,ADDITIONAL,BIG_SUMPPU,Quetscht Stark,big_sumppu.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2219,PACENOTE,ADDITIONAL,BIG_SUMPPU,Quetscht Stark,big_sumppu.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2220,PACENOTE,ADDITIONAL,SMALL_SUMPPU,Quetscht Leicht,small_sumppu.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2220,PACENOTE,ADDITIONAL,SMALL_SUMPPU,Quetscht Leicht,small_sumppu.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2221,PACENOTE,ADDITIONAL,ONTO_NARROWER_ROAD,auf schmaler,onto_narrower.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2221,PACENOTE,ADDITIONAL,ONTO_NARROWER_ROAD,auf schmaler,onto_narrower.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2222,PACENOTE,ADDITIONAL,ONTO_WIDER_ROAD,auf breiter,onto_wider.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2222,PACENOTE,ADDITIONAL,ONTO_WIDER_ROAD,auf breiter,onto_wider.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2223,PACENOTE,DRIVING,LIFT,Runter Vom Gas,lift.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
2223,PACENOTE,DRIVING,LIFT,Runter Vom Gas,lift.ogg,2,,pacenotes/Rbr.ini/driving/Extended.ini
2224,PACENOTE,LINKS,AGAIN,Wieder,again.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2224,PACENOTE,LINKS,AGAIN,Wieder,again.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2225,PACENOTE,OBSTACLES,TO_CREST,Auf Kuppe,to_crest.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2225,PACENOTE,OBSTACLES,TO_CREST,Auf Kuppe,to_crest.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2226,PACENOTE,CORNERS,LEFT_OVER,Links Über_(Dist.),left_over.ogg,1,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2226,PACENOTE,CORNERS,LEFT_OVER,Links Über_(Dist.),left_over.ogg,1,,pacenotes/Rbr.ini/corners/Descriptive.ini
2227,PACENOTE,CORNERS,RIGHT_OVER,Rechts Über_(Dist.),right_over.ogg,1,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2227,PACENOTE,CORNERS,RIGHT_OVER,Rechts Über_(Dist.),right_over.ogg,1,,pacenotes/Rbr.ini/corners/Descriptive.ini
2228,PACENOTE,CAUTIONS,PRECISE,Präzise,precise.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2228,PACENOTE,CAUTIONS,PRECISE,Präzise,precise.ogg,2,,pacenotes/Rbr.ini/cautions/Extended.ini
2229,PACENOTE,LINE,STAY_OUT,Bleib Außen,stay_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2229,PACENOTE,LINE,STAY_OUT,Bleib Außen,stay_out.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2230,PACENOTE,CAUTIONS,BUMPY_BRAKING,Schläge Beim Bremsen,bumpy_braking.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2230,PACENOTE,CAUTIONS,BUMPY_BRAKING,Schläge Beim Bremsen,bumpy_braking.ogg,2,,pacenotes/Rbr.ini/cautions/Extended.ini
2231,PACENOTE,OBSTACLES,OVER_NARROW_BRIDGE,Über Schmale Brücke,over_narrow_bridge.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2231,PACENOTE,OBSTACLES,OVER_NARROW_BRIDGE,Über Schmale Brücke,over_narrow_bridge.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2232,PACENOTE,SURFACE,GETS_ROUGHER,Wird Ruppiger,gets_rougher.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
2232,PACENOTE,SURFACE,GETS_ROUGHER,Wird Ruppiger,gets_rougher.ogg,2,,pacenotes/Rbr.ini/surface/Extended.ini
2233,PACENOTE,SURFACE,GETS_SMOOTHER,Wird Glatter,gets_smoother.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
2233,PACENOTE,SURFACE,GETS_SMOOTHER,Wird Glatter,gets_smoother.ogg,2,,pacenotes/Rbr.ini/surface/Extended.ini
2234,PACENOTE,ADDITIONAL,GETS_FASTER,Wird Schneller,gets_faster.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2234,PACENOTE,ADDITIONAL,GETS_FASTER,Wird Schneller,gets_faster.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2235,PACENOTE,ADDITIONAL,GETS_SLOWER,Wird Langsamer,gets_slower.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2235,PACENOTE,ADDITIONAL,GETS_SLOWER,Wird Langsamer,gets_slower.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2236,PACENOTE,SURFACE,SURFACE_CHANGE,Belagwechsel,surface_change.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
2236,PACENOTE,SURFACE,SURFACE_CHANGE,Belagwechsel,surface_change.ogg,2,,pacenotes/Rbr.ini/surface/Extended.ini
2237,PACENOTE,OBSTACLES,BUMPS_OVER,Über Schläge,bumps_over.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2237,PACENOTE,OBSTACLES,BUMPS_OVER,Über Schläge,bumps_over.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2238,PACENOTE,OBSTACLES,OVER_ROCKS,Über Steine,over_rocks.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2238,PACENOTE,OBSTACLES,OVER_ROCKS,Über Steine,over_rocks.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2239,PACENOTE,SURFACE,ONTO_FIELD,Auf Feld,onto_field.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
2239,PACENOTE,SURFACE,ONTO_FIELD,Auf Feld,onto_field.ogg,2,,pacenotes/Rbr.ini/surface/Extended.ini
2240,PACENOTE,ADDITIONAL,FICKLE,Unklar,fickle.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2240,PACENOTE,ADDITIONAL,FICKLE,Unklar,fickle.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2241,PACENOTE,OBSTACLES,TO_JUMP,Auf Sprung,to_jump.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2241,PACENOTE,OBSTACLES,TO_JUMP,Auf Sprung,to_jump.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2242,PACENOTE,LINE,DOUBLE_DONT,2 Gefahren innen,double_dont.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2242,PACENOTE,LINE,DOUBLE_DONT,2 Gefahren innen,double_dont.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2243,PACENOTE,LINE,TRIPLE_DONT,3 Gefahren innen,triple_dont.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2243,PACENOTE,LINE,TRIPLE_DONT,3 Gefahren innen,triple_dont.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2244,PACENOTE,ADDITIONAL,IMPORTANT,Wichtig,important.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2244,PACENOTE,ADDITIONAL,IMPORTANT,Wichtig,important.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2245,PACENOTE,OBSTACLES,CREST_TO_LEFT,Kuppe Links,crest_to_left.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2245,PACENOTE,OBSTACLES,CREST_TO_LEFT,Kuppe Links,crest_to_left.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2246,PACENOTE,OBSTACLES,CREST_TO_RIGHT,Kuppe Rechts,crest_to_right.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2246,PACENOTE,OBSTACLES,CREST_TO_RIGHT,Kuppe Rechts,crest_to_right.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2247,PACENOTE,CORNERS,MEDIUM_SCALE,4,three_scale.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2247,PACENOTE,CORNERS,MEDIUM_SCALE,4,three_scale.ogg,3,,pacenotes/Rbr.ini/corners/Descriptive.ini
2248,PACENOTE,ADDITIONAL,FUCKINGLONG,Beschissen Lang,fuckinglong.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2248,PACENOTE,ADDITIONAL,FUCKINGLONG,Beschissen Lang,fuckinglong.ogg,3,,pacenotes/Rbr.ini/additional/Extended.ini
2249,PACENOTE,ADJECTIVES,TIGHTENSVERYVERYLONG,Verengt Sehr Sehr Spät,tightens_veryverylong.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2249,PACENOTE,ADJECTIVES,TIGHTENSVERYVERYLONG,Verengt Sehr Sehr Spät,tightens_veryverylong.ogg,2,,pacenotes/Rbr.ini/adjectives/Extended.ini
2250,PACENOTE,ADJECTIVES,TIGHTENSFUCKINGLONG,Verengt Verdammt Spät,tightens_fuckinglong.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2250,PACENOTE,ADJECTIVES,TIGHTENSFUCKINGLONG,Verengt Verdammt Spät,tightens_fuckinglong.ogg,2,,pacenotes/Rbr.ini/adjectives/Extended.ini
2251,PACENOTE,ADJECTIVES,OPENSVERYVERYLONG,Öffnet Sehr Sehr Spät,opens_veryverylong.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2251,PACENOTE,ADJECTIVES,OPENSVERYVERYLONG,Öffnet Sehr Sehr Spät,opens_veryverylong.ogg,2,,pacenotes/Rbr.ini/adjectives/Extended.ini
2252,PACENOTE,ADJECTIVES,OPENSFUCKINGLONG,Öffnet Verdammt Spät,opens_fuckinglong.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2252,PACENOTE,ADJECTIVES,OPENSFUCKINGLONG,Öffnet Verdammt Spät,opens_fuckinglong.ogg,2,,pacenotes/Rbr.ini/adjectives/Extended.ini
2253,PACENOTE,ADJECTIVES,TIGHTENSSHARP,Verengt Scharf,tightens_sharp.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2253,PACENOTE,ADJECTIVES,TIGHTENSSHARP,Verengt Scharf,tightens_sharp.ogg,2,,pacenotes/Rbr.ini/adjectives/Extended.ini
2254,PACENOTE,ADJECTIVES,TIGHTENSROUND,Verengt Rund,tightens_round.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2254,PACENOTE,ADJECTIVES,TIGHTENSROUND,Verengt Rund,tightens_round.ogg,2,,pacenotes/Rbr.ini/adjectives/Extended.ini
2255,PACENOTE,ADJECTIVES,OPENSSHARP,Öffnet Scharf,opens_sharp.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2255,PACENOTE,ADJECTIVES,OPENSSHARP,Öffnet Scharf,opens_sharp.ogg,2,,pacenotes/Rbr.ini/adjectives/Extended.ini
2256,PACENOTE,ADJECTIVES,OPENSROUND,Öffnet Rund,opens_round.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2256,PACENOTE,ADJECTIVES,OPENSROUND,Öffnet Rund,opens_round.ogg,2,,pacenotes/Rbr.ini/adjectives/Extended.ini
2257,PACENOTE,OBSTACLES,OVER_EARLY_CREST,Kuppe füh,over_early_crest.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2257,PACENOTE,OBSTACLES,OVER_EARLY_CREST,Kuppe füh,over_early_crest.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2258,PACENOTE,OBSTACLES,OVER_LATE_CREST,Kuppe spät,over_late_crest.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2258,PACENOTE,OBSTACLES,OVER_LATE_CREST,Kuppe spät,over_late_crest.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2259,PACENOTE,CAUTIONS,BRAKE_10,Bremsen 10,brake10.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2259,PACENOTE,CAUTIONS,BRAKE_10,Bremsen 10,brake10.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2260,PACENOTE,SURFACE,BLACK_ICE,Spiegeleis,black_ice.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
2260,PACENOTE,SURFACE,BLACK_ICE,Spiegeleis,black_ice.ogg,2,,pacenotes/Rbr.ini/surface/Extended.ini
2261,PACENOTE,PREPOSITIONS,AT_LOG,Bei Stamm,at_log.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2261,PACENOTE,PREPOSITIONS,AT_LOG,Bei Stamm,at_log.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2262,PACENOTE,CORNERS,SQUARE_RIGHT_PLUS,2 Rechts+,square_right_plus.ogg,1,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2262,PACENOTE,CORNERS,SQUARE_RIGHT_PLUS,2 Rechts+,square_right_plus.ogg,1,,pacenotes/Rbr.ini/corners/Descriptive.ini
2263,PACENOTE,CORNERS,SQUARE_LEFT_PLUS,2 Links+,square_left_plus.ogg,1,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2263,PACENOTE,CORNERS,SQUARE_LEFT_PLUS,2 Links+,square_left_plus.ogg,1,,pacenotes/Rbr.ini/corners/Descriptive.ini
2264,PACENOTE,ADJECTIVES,TIGHTENSTOSQUARE_PLUS,Enger 2+,tightens_square_plus.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2264,PACENOTE,ADJECTIVES,TIGHTENSTOSQUARE_PLUS,Enger 2+,tightens_square_plus.ogg,3,,pacenotes/Rbr.ini/adjectives/Extended.ini
2265,PACENOTE,ADJECTIVES,TOSQUARE_PLUS,Auf 2+,_square_plus.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2265,PACENOTE,ADJECTIVES,TOSQUARE_PLUS,Auf 2+,_square_plus.ogg,3,,pacenotes/Rbr.ini/adjectives/Extended.ini
2266,PACENOTE,LINE,POST_EARLY,Pfosten Früh,post_early.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2266,PACENOTE,LINE,POST_EARLY,Pfosten Früh,post_early.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2267,PACENOTE,LINE,POST_LATE,Pfosten Spät,post_late.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2267,PACENOTE,LINE,POST_LATE,Pfosten Spät,post_late.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2268,PACENOTE,LINE,POSTS,Pfähle,posts.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2268,PACENOTE,LINE,POSTS,Pfähle,posts.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2269,PACENOTE,OBSTACLES,OVERCREST_NOLINK,Über Kuppe,over_crest.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2269,PACENOTE,OBSTACLES,OVERCREST_NOLINK,Über Kuppe,over_crest.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2270,PACENOTE,CAUTIONS,CARE_NOLINK,Vorsicht,care.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2270,PACENOTE,CAUTIONS,CARE_NOLINK,Vorsicht,care.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2271,PACENOTE,CAUTIONS,CAUTION_NOLINK,Achtung,caution.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2271,PACENOTE,CAUTIONS,CAUTION_NOLINK,Achtung,caution.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2272,PACENOTE,CORNERS,SQUARE_PLUS_SCALE,2+,square_plus_scale.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2272,PACENOTE,CORNERS,SQUARE_PLUS_SCALE,2+,square_plus_scale.ogg,3,,pacenotes/Rbr.ini/corners/Descriptive.ini
2273,PACENOTE,LINE,LATE_CUT,Spät Schneiden,late_cut.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2273,PACENOTE,LINE,LATE_CUT,Spät Schneiden,late_cut.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2274,PACENOTE,PREPOSITIONS,AT_LOGS,Bei Stämmen,at_logs.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2274,PACENOTE,PREPOSITIONS,AT_LOGS,Bei Stämmen,at_logs.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2275,PACENOTE,CAUTIONS,NIU_BRAKE_JATKUU,Bremsen Und (Niu),brake_and.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2275,PACENOTE,CAUTIONS,NIU_BRAKE_JATKUU,Bremsen Und (Niu),brake_and.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2276,PACENOTE,ADDITIONAL,DEEP,Tief,deep.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2276,PACENOTE,ADDITIONAL,DEEP,Tief,deep.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2277,PACENOTE,ADDITIONAL,TRUST,Vertrauen,trust.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2277,PACENOTE,ADDITIONAL,TRUST,Vertrauen,trust.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2405,PACENOTE,LINE,LEFTISH,Eher Links,leftish.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
