id,type,name,translation,file,sounds,error,ini
212,PACENOTE,FULLCUT,Cut Voll,fullcut.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
213,PACENOTE,NA_KEEP_CENTRE,Keskeltä (N/A),keep_middle1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
215,PACENOTE,GO_FULL,Vollgas,go_full.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
216,PACENOTE,FLATOUT,Flatout,flatout.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
217,PACENOTE,BRAKE,Bremsen,brake.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
218,PACENOTE,LIGHT_CUT,Cut Leicht,light_cut.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
219,PACENOTE,HANDBRAKE,Handbremse,handbrake.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
220,PACENOTE,KEEP_IN,Innen bleiben,keep_in.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
221,PACENOTE,KEEP_OUT,Aussen bleiben,keep_out.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
223,PACENOTE,CLIP,Einhängen,clip.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
230,PACENOTE,MINUS,Minus,minus.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
231,PACENOTE,NA_MINUSMINUS,MinusMinus,minusminus.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
232,PACENOTE,PLUS,Plus,plus.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
233,PACENOTE,NA_PLUSPLUS,PlusPlus,plusplus.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
234,PACENOTE,EARLY,Früh,early.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
235,PACENOTE,LATE,Spät,late.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
236,PACENOTE,EASY,Wenig,easy.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
237,PACENOTE,NA_MUCH,Viel,much.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
238,PACENOTE,NA_MANY,Viele,many.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
239,PACENOTE,NA_VERY,Sehr,very.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
240,PACENOTE,HARD,Stark,hard.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
241,PACENOTE,FAST,Schnell,fast.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
242,PACENOTE,SLOW,Langsam,slow.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
243,PACENOTE,NA_EXACT,Genau,exact.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
243,PACENOTE,NIU_EXACT,Genau,exact.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
244,PACENOTE,SLOWING,Langsamer,slowing.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
245,PACENOTE,NA_DIRECTLY,Sofort,directly.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
246,PACENOTE,NA_LIGHT,Leicht,light.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
247,PACENOTE,NA_BIG,Groß,big.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
248,PACENOTE,NA_SMALL,Klein,small.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
249,PACENOTE,SHARP,Spitz,sharp.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
250,PACENOTE,ROUND,Rund,round.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
251,PACENOTE,TIGHT,Eng,tight.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
252,PACENOTE,NA_SLIGHT,Etwas,slight.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
253,PACENOTE,NA_GOOD,Gut,good.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
254,PACENOTE,BAD,Schlecht,bad.ogg,4,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
255,PACENOTE,NARROW,Eng,narrow.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
256,PACENOTE,WIDE,Breit,wide.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
257,PACENOTE,NA_STRAIGHT,Gerade,straight.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
260,PACENOTE,UPHILL,Bergauf,uphill.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
261,PACENOTE,DOWNHILL,Bergab,downhill.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
263,PACENOTE,NIU_LONGLONG,LangLang,longlong.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
264,PACENOTE,SHORT,Kurz,short.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
265,PACENOTE,NA_SHORTSHORT,KurzKurz,shortshort.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
266,PACENOTE,NA_GONARROW,Wird Enger,gonarrow.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
267,PACENOTE,GOWIDE,Wird Breiter,gowide.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
268,PACENOTE,SLIPPERY,Schmiert,slippery.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
270,PACENOTE,NA_UNDERSTEER,Schiebt,understeer.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
271,PACENOTE,SIDEWAYS,Versetzt,sideways.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
272,PACENOTE,HOOK,Einhängen,hook.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
273,PACENOTE,NA_DRAWS_IN,Dreht Ein,draws_in.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
274,PACENOTE,VERY_LONG,Sehr Lang,very_long.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
275,PACENOTE,NA_VERY_SHORT,Sehr Kurz,very_short.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
277,PACENOTE,NIU_SLIPPY,Rutschig,slippy.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
291,PACENOTE,DIRTY,Schmutzig,dirty.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
292,PACENOTE,NIU_BUMPY,Bucklig,bumpy.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
293,PACENOTE,CRAMPED,Verengt,cramped.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
