id,type,name,translation,file,sounds,error,ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish3.ogg,4,Not found: onto_finish3.ogg,pacenotes/Rbr.ini/links/Extended.ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish4.ogg,4,Not found: onto_finish4.ogg,pacenotes/Rbr.ini/links/Extended.ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish1.ogg,4,Not found: onto_finish1.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish2.ogg,4,Not found: onto_finish2.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish3.ogg,4,Not found: onto_finish3.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish4.ogg,4,Not found: onto_finish4.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish1.ogg,4,Not found: onto_finish1.ogg,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish2.ogg,4,Not found: onto_finish2.ogg,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish3.ogg,4,Not found: onto_finish3.ogg,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
436,PACENOTE,TAKE_EXIT,Onto Finish,onto_finish4.ogg,4,Not found: onto_finish4.ogg,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
443,PACENOTE,NA_WOODEN_FENCE,Wooden Fence (N/A),wooden_fence.ogg,1,Not found: wooden_fence.ogg,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
443,PACENOTE,NA_WOODEN_FENCE,Wooden Fence (N/A),wooden_fence.ogg,1,Not found: wooden_fence.ogg,pacenotes/Rbr.ini/construction/Extended.ini
443,PACENOTE,NA_WOODEN_FENCE,Wooden Fence (N/A),wooden_fence.ogg,1,Not found: wooden_fence.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/construction/Extended.ini
443,PACENOTE,NA_WOODEN_FENCE,Wooden Fence (N/A),wooden_fence.ogg,1,Not found: wooden_fence.ogg,pacenotes/Rbr-Enhanced.ini/construction/Extended.ini
540,PACENOTE,ONTO_GRAVEL,Onto Gravel,onto_gravel.ogg,1,Not found: onto_gravel.ogg,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
540,PACENOTE,ONTO_GRAVEL,Onto Gravel,onto_gravel.ogg,1,Not found: onto_gravel.ogg,pacenotes/Rbr.ini/surface/Extended.ini
540,PACENOTE,ONTO_GRAVEL,Onto Gravel,onto_gravel.ogg,1,Not found: onto_gravel.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/surface/Extended.ini
540,PACENOTE,ONTO_GRAVEL,Onto Gravel,onto_gravel.ogg,1,Not found: onto_gravel.ogg,pacenotes/Rbr-Enhanced.ini/surface/Extended.ini
541,PACENOTE,ONTO_TARMAC,Onto Tarmac,onto_tarmac.ogg,1,Not found: onto_tarmac.ogg,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
541,PACENOTE,ONTO_TARMAC,Onto Tarmac,onto_tarmac.ogg,1,Not found: onto_tarmac.ogg,pacenotes/Rbr.ini/surface/Extended.ini
541,PACENOTE,ONTO_TARMAC,Onto Tarmac,onto_tarmac.ogg,1,Not found: onto_tarmac.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/surface/Extended.ini
541,PACENOTE,ONTO_TARMAC,Onto Tarmac,onto_tarmac.ogg,1,Not found: onto_tarmac.ogg,pacenotes/Rbr-Enhanced.ini/surface/Extended.ini
542,PACENOTE,ONTO_CONCRETE,Onto Concrete,onto_concrete.ogg,1,Not found: onto_concrete.ogg,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
542,PACENOTE,ONTO_CONCRETE,Onto Concrete,onto_concrete.ogg,1,Not found: onto_concrete.ogg,pacenotes/Rbr.ini/surface/Extended.ini
542,PACENOTE,ONTO_CONCRETE,Onto Concrete,onto_concrete.ogg,1,Not found: onto_concrete.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/surface/Extended.ini
542,PACENOTE,ONTO_CONCRETE,Onto Concrete,onto_concrete.ogg,1,Not found: onto_concrete.ogg,pacenotes/Rbr-Enhanced.ini/surface/Extended.ini
543,PACENOTE,ONTO_COBBLES,Onto Cobbles,onto_cobbles.ogg,1,Not found: onto_cobbles.ogg,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
543,PACENOTE,ONTO_COBBLES,Onto Cobbles,onto_cobbles.ogg,1,Not found: onto_cobbles.ogg,pacenotes/Rbr.ini/surface/Extended.ini
543,PACENOTE,ONTO_COBBLES,Onto Cobbles,onto_cobbles.ogg,1,Not found: onto_cobbles.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/surface/Extended.ini
543,PACENOTE,ONTO_COBBLES,Onto Cobbles,onto_cobbles.ogg,1,Not found: onto_cobbles.ogg,pacenotes/Rbr-Enhanced.ini/surface/Extended.ini
544,PACENOTE,NA_ONTO_GRIT,Onto Grit (N/A),onto_grit.ogg,1,Not found: onto_grit.ogg,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
544,PACENOTE,NA_ONTO_GRIT,Onto Grit (N/A),onto_grit.ogg,1,Not found: onto_grit.ogg,pacenotes/Rbr.ini/surface/Extended.ini
544,PACENOTE,NA_ONTO_GRIT,Onto Grit (N/A),onto_grit.ogg,1,Not found: onto_grit.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/surface/Extended.ini
544,PACENOTE,NA_ONTO_GRIT,Onto Grit (N/A),onto_grit.ogg,1,Not found: onto_grit.ogg,pacenotes/Rbr-Enhanced.ini/surface/Extended.ini
545,PACENOTE,ONTO_SNOW,Onto Snow,onto_snow.ogg,1,Not found: onto_snow.ogg,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
545,PACENOTE,ONTO_SNOW,Onto Snow,onto_snow.ogg,1,Not found: onto_snow.ogg,pacenotes/Rbr.ini/surface/Extended.ini
545,PACENOTE,ONTO_SNOW,Onto Snow,onto_snow.ogg,1,Not found: onto_snow.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/surface/Extended.ini
545,PACENOTE,ONTO_SNOW,Onto Snow,onto_snow.ogg,1,Not found: onto_snow.ogg,pacenotes/Rbr-Enhanced.ini/surface/Extended.ini
549,PACENOTE,NIU_HOLD,Hold (NIU),hold.ogg,1,Not found: hold.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
549,PACENOTE,NIU_HOLD,Hold (NIU),hold.ogg,1,Not found: hold.ogg,pacenotes/Rbr.ini/line/Extended.ini
549,PACENOTE,NIU_HOLD,Hold (NIU),hold.ogg,1,Not found: hold.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
549,PACENOTE,NIU_HOLD,Hold (NIU),hold.ogg,1,Not found: hold.ogg,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
550,PACENOTE,NA_TAKE_SPEED,Take Speed (N/A),take_speed.ogg,1,Not found: take_speed.ogg,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
550,PACENOTE,NA_TAKE_SPEED,Take Speed (N/A),take_speed.ogg,1,Not found: take_speed.ogg,pacenotes/Rbr.ini/driving/Extended.ini
550,PACENOTE,NA_TAKE_SPEED,Take Speed (N/A),take_speed.ogg,1,Not found: take_speed.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
550,PACENOTE,NA_TAKE_SPEED,Take Speed (N/A),take_speed.ogg,1,Not found: take_speed.ogg,pacenotes/Rbr-Enhanced.ini/driving/Extended.ini
551,PACENOTE,L_FOOT_BRAKING,Dab,l_foot_braking.ogg,1,Not found: l_foot_braking.ogg,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
551,PACENOTE,L_FOOT_BRAKING,Dab,l_foot_braking.ogg,1,Not found: l_foot_braking.ogg,pacenotes/Rbr.ini/driving/Extended.ini
551,PACENOTE,L_FOOT_BRAKING,Dab,l_foot_braking.ogg,1,Not found: l_foot_braking.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
551,PACENOTE,L_FOOT_BRAKING,Dab,l_foot_braking.ogg,1,Not found: l_foot_braking.ogg,pacenotes/Rbr-Enhanced.ini/driving/Extended.ini
555,PACENOTE,NA_TO_SIGHT_DISTANCE,To Sight Distance (N/A),to_sight_distance.ogg,1,Not found: to_sight_distance.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
555,PACENOTE,NA_TO_SIGHT_DISTANCE,To Sight Distance (N/A),to_sight_distance.ogg,1,Not found: to_sight_distance.ogg,pacenotes/Rbr.ini/line/Extended.ini
555,PACENOTE,NA_TO_SIGHT_DISTANCE,To Sight Distance (N/A),to_sight_distance.ogg,1,Not found: to_sight_distance.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
555,PACENOTE,NA_TO_SIGHT_DISTANCE,To Sight Distance (N/A),to_sight_distance.ogg,1,Not found: to_sight_distance.ogg,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
556,PACENOTE,SPLIT_TIME,Split Time,split_time.ogg,1,Not found: split_time.ogg,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
556,PACENOTE,SPLIT_TIME,Split Time,split_time.ogg,1,Not found: split_time.ogg,pacenotes/Rbr.ini/links/Extended.ini
556,PACENOTE,SPLIT_TIME,Split Time,split_time.ogg,1,Not found: split_time.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
556,PACENOTE,SPLIT_TIME,Split Time,split_time.ogg,1,Not found: split_time.ogg,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
557,PACENOTE,ENTRY,At Entry,entry.ogg,1,Not found: entry.ogg,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
557,PACENOTE,ENTRY,At Entry,entry.ogg,1,Not found: entry.ogg,pacenotes/Rbr.ini/prepositions/Extended.ini
557,PACENOTE,ENTRY,At Entry,entry.ogg,1,Not found: entry.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/prepositions/Extended.ini
557,PACENOTE,ENTRY,At Entry,entry.ogg,1,Not found: entry.ogg,pacenotes/Rbr-Enhanced.ini/prepositions/Extended.ini
2001,PACENOTE,TIGHTENSTOSIX,Tightens 6,tightens6.ogg,1,Not found: tightens6.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2001,PACENOTE,TIGHTENSTOSIX,Tightens 6,tightens6.ogg,1,Not found: tightens6.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2001,PACENOTE,TIGHTENSTOSIX,Tightens 6,tightens6.ogg,1,Not found: tightens6.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2001,PACENOTE,TIGHTENSTOSIX,Tightens 6,tightens6.ogg,1,Not found: tightens6.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2002,PACENOTE,TIGHTENSTOFIVE,Tightens 5,tightens5.ogg,1,Not found: tightens5.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2002,PACENOTE,TIGHTENSTOFIVE,Tightens 5,tightens5.ogg,1,Not found: tightens5.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2002,PACENOTE,TIGHTENSTOFIVE,Tightens 5,tightens5.ogg,1,Not found: tightens5.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2002,PACENOTE,TIGHTENSTOFIVE,Tightens 5,tightens5.ogg,1,Not found: tightens5.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2003,PACENOTE,TIGHTENSTOFOUR,Tightens 4,tightens4.ogg,1,Not found: tightens4.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2003,PACENOTE,TIGHTENSTOFOUR,Tightens 4,tightens4.ogg,1,Not found: tightens4.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2003,PACENOTE,TIGHTENSTOFOUR,Tightens 4,tightens4.ogg,1,Not found: tightens4.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2003,PACENOTE,TIGHTENSTOFOUR,Tightens 4,tightens4.ogg,1,Not found: tightens4.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2004,PACENOTE,TIGHTENSTOTHREE,Tightens 3,tightens3.ogg,1,Not found: tightens3.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2004,PACENOTE,TIGHTENSTOTHREE,Tightens 3,tightens3.ogg,1,Not found: tightens3.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2004,PACENOTE,TIGHTENSTOTHREE,Tightens 3,tightens3.ogg,1,Not found: tightens3.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2004,PACENOTE,TIGHTENSTOTHREE,Tightens 3,tightens3.ogg,1,Not found: tightens3.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2005,PACENOTE,TIGHTENSTOTWO,Tightens 2,tightens2.ogg,1,Not found: tightens2.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2005,PACENOTE,TIGHTENSTOTWO,Tightens 2,tightens2.ogg,1,Not found: tightens2.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2005,PACENOTE,TIGHTENSTOTWO,Tightens 2,tightens2.ogg,1,Not found: tightens2.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2005,PACENOTE,TIGHTENSTOTWO,Tightens 2,tightens2.ogg,1,Not found: tightens2.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2006,PACENOTE,TIGHTENSTOONE,Tightens 1,tightens1.ogg,1,Not found: tightens1.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2006,PACENOTE,TIGHTENSTOONE,Tightens 1,tightens1.ogg,1,Not found: tightens1.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2006,PACENOTE,TIGHTENSTOONE,Tightens 1,tightens1.ogg,1,Not found: tightens1.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2006,PACENOTE,TIGHTENSTOONE,Tightens 1,tightens1.ogg,1,Not found: tightens1.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2007,PACENOTE,TIGHTENSTOHP,Tightens Hairpin,tightenshp.ogg,1,Not found: tightenshp.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2007,PACENOTE,TIGHTENSTOHP,Tightens Hairpin,tightenshp.ogg,1,Not found: tightenshp.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2007,PACENOTE,TIGHTENSTOHP,Tightens Hairpin,tightenshp.ogg,1,Not found: tightenshp.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2007,PACENOTE,TIGHTENSTOHP,Tightens Hairpin,tightenshp.ogg,1,Not found: tightenshp.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2008,PACENOTE,TOSIX,_6,6.ogg,1,Not found: 6.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2008,PACENOTE,TOSIX,_6,6.ogg,1,Not found: 6.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2008,PACENOTE,TOSIX,_6,6.ogg,1,Not found: 6.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2008,PACENOTE,TOSIX,_6,6.ogg,1,Not found: 6.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2009,PACENOTE,TOFIVE,_5,5.ogg,1,Not found: 5.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2009,PACENOTE,TOFIVE,_5,5.ogg,1,Not found: 5.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2009,PACENOTE,TOFIVE,_5,5.ogg,1,Not found: 5.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2009,PACENOTE,TOFIVE,_5,5.ogg,1,Not found: 5.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2010,PACENOTE,TOFOUR,_4,4.ogg,1,Not found: 4.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2010,PACENOTE,TOFOUR,_4,4.ogg,1,Not found: 4.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2010,PACENOTE,TOFOUR,_4,4.ogg,1,Not found: 4.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2010,PACENOTE,TOFOUR,_4,4.ogg,1,Not found: 4.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2011,PACENOTE,TOTHREE,_3,3.ogg,1,Not found: 3.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2011,PACENOTE,TOTHREE,_3,3.ogg,1,Not found: 3.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2011,PACENOTE,TOTHREE,_3,3.ogg,1,Not found: 3.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2011,PACENOTE,TOTHREE,_3,3.ogg,1,Not found: 3.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2012,PACENOTE,TOTWO,_2,two_de.ogg,1,Not found: two_de.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2012,PACENOTE,TOTWO,_2,two_de.ogg,1,Not found: two_de.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2012,PACENOTE,TOTWO,_2,two_de.ogg,1,Not found: two_de.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2012,PACENOTE,TOTWO,_2,two_de.ogg,1,Not found: two_de.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2013,PACENOTE,TOONE,_1,1.ogg,1,Not found: 1.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2013,PACENOTE,TOONE,_1,1.ogg,1,Not found: 1.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2013,PACENOTE,TOONE,_1,1.ogg,1,Not found: 1.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2013,PACENOTE,TOONE,_1,1.ogg,1,Not found: 1.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2014,PACENOTE,TOHP,_Hairpin,hairpin.ogg,1,Not found: hairpin.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2014,PACENOTE,TOHP,_Hairpin,hairpin.ogg,1,Not found: hairpin.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2014,PACENOTE,TOHP,_Hairpin,hairpin.ogg,1,Not found: hairpin.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2014,PACENOTE,TOHP,_Hairpin,hairpin.ogg,1,Not found: hairpin.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2015,PACENOTE,TIGHTENSLATE,Tightens Late,tightenslate.ogg,1,Not found: tightenslate.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2015,PACENOTE,TIGHTENSLATE,Tightens Late,tightenslate.ogg,1,Not found: tightenslate.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2015,PACENOTE,TIGHTENSLATE,Tightens Late,tightenslate.ogg,1,Not found: tightenslate.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2015,PACENOTE,TIGHTENSLATE,Tightens Late,tightenslate.ogg,1,Not found: tightenslate.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2016,PACENOTE,DONTCUTEARLY,Don't Early,dont_early1.ogg,2,Not found: dont_early1.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2016,PACENOTE,DONTCUTEARLY,Don't Early,dont_early2.ogg,2,Not found: dont_early2.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2016,PACENOTE,DONTCUTEARLY,Don't Early,dont_early1.ogg,2,Not found: dont_early1.ogg,pacenotes/Rbr.ini/line/Extended.ini
2016,PACENOTE,DONTCUTEARLY,Don't Early,dont_early2.ogg,2,Not found: dont_early2.ogg,pacenotes/Rbr.ini/line/Extended.ini
2016,PACENOTE,DONTCUTEARLY,Don't Early,dont_early1.ogg,2,Not found: dont_early1.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2016,PACENOTE,DONTCUTEARLY,Don't Early,dont_early2.ogg,2,Not found: dont_early2.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2016,PACENOTE,DONTCUTEARLY,Don't Early,dont_early1.ogg,2,Not found: dont_early1.ogg,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
2016,PACENOTE,DONTCUTEARLY,Don't Early,dont_early2.ogg,2,Not found: dont_early2.ogg,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
2017,PACENOTE,DONTCUTLATE,Don't Late,dont_late1.ogg,2,Not found: dont_late1.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2017,PACENOTE,DONTCUTLATE,Don't Late,dont_late2.ogg,2,Not found: dont_late2.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2017,PACENOTE,DONTCUTLATE,Don't Late,dont_late1.ogg,2,Not found: dont_late1.ogg,pacenotes/Rbr.ini/line/Extended.ini
2017,PACENOTE,DONTCUTLATE,Don't Late,dont_late2.ogg,2,Not found: dont_late2.ogg,pacenotes/Rbr.ini/line/Extended.ini
2017,PACENOTE,DONTCUTLATE,Don't Late,dont_late1.ogg,2,Not found: dont_late1.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2017,PACENOTE,DONTCUTLATE,Don't Late,dont_late2.ogg,2,Not found: dont_late2.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2017,PACENOTE,DONTCUTLATE,Don't Late,dont_late1.ogg,2,Not found: dont_late1.ogg,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
2017,PACENOTE,DONTCUTLATE,Don't Late,dont_late2.ogg,2,Not found: dont_late2.ogg,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
2018,PACENOTE,OPENSTIGHTENS,Opens Tightens,openstightens.ogg,1,Not found: openstightens.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2018,PACENOTE,OPENSTIGHTENS,Opens Tightens,openstightens.ogg,1,Not found: openstightens.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2018,PACENOTE,OPENSTIGHTENS,Opens Tightens,openstightens.ogg,1,Not found: openstightens.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2018,PACENOTE,OPENSTIGHTENS,Opens Tightens,openstightens.ogg,1,Not found: openstightens.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2019,PACENOTE,TIGHTENSOPENS,Tightens Opens,tightensopens.ogg,1,Not found: tightensopens.ogg,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2019,PACENOTE,TIGHTENSOPENS,Tightens Opens,tightensopens.ogg,1,Not found: tightensopens.ogg,pacenotes/Rbr.ini/adjectives/Extended.ini
2019,PACENOTE,TIGHTENSOPENS,Tightens Opens,tightensopens.ogg,1,Not found: tightensopens.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2019,PACENOTE,TIGHTENSOPENS,Tightens Opens,tightensopens.ogg,1,Not found: tightensopens.ogg,pacenotes/Rbr-Enhanced.ini/adjectives/Extended.ini
2020,PACENOTE,NIU_HANG,,keep_out1.ogg,2,Not found: keep_out1.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2020,PACENOTE,NIU_HANG,,keep_out2.ogg,2,Not found: keep_out2.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2020,PACENOTE,NIU_HANG,,keep_out1.ogg,2,Not found: keep_out1.ogg,pacenotes/Rbr.ini/line/Extended.ini
2020,PACENOTE,NIU_HANG,,keep_out2.ogg,2,Not found: keep_out2.ogg,pacenotes/Rbr.ini/line/Extended.ini
2020,PACENOTE,NIU_HANG,,keep_out1.ogg,2,Not found: keep_out1.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2020,PACENOTE,NIU_HANG,,keep_out2.ogg,2,Not found: keep_out2.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2020,PACENOTE,NIU_HANG,,keep_out1.ogg,2,Not found: keep_out1.ogg,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
2020,PACENOTE,NIU_HANG,,keep_out2.ogg,2,Not found: keep_out2.ogg,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
2021,PACENOTE,CAREIN,Care In,carein.ogg,1,Not found: carein.ogg,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2021,PACENOTE,CAREIN,Care In,carein.ogg,1,Not found: carein.ogg,pacenotes/Rbr.ini/cautions/Extended.ini
2021,PACENOTE,CAREIN,Care In,carein.ogg,1,Not found: carein.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini
2021,PACENOTE,CAREIN,Care In,carein.ogg,1,Not found: carein.ogg,pacenotes/Rbr-Enhanced.ini/cautions/Extended.ini
2022,PACENOTE,CAREOUT,Care Out,careout.ogg,1,Not found: careout.ogg,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2022,PACENOTE,CAREOUT,Care Out,careout.ogg,1,Not found: careout.ogg,pacenotes/Rbr.ini/cautions/Extended.ini
2022,PACENOTE,CAREOUT,Care Out,careout.ogg,1,Not found: careout.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini
2022,PACENOTE,CAREOUT,Care Out,careout.ogg,1,Not found: careout.ogg,pacenotes/Rbr-Enhanced.ini/cautions/Extended.ini
2023,PACENOTE,NIU_HAE,Hae (NIU),line1.ogg,2,Not found: line1.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2023,PACENOTE,NIU_HAE,Hae (NIU),line2.ogg,2,Not found: line2.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2023,PACENOTE,NIU_HAE,Hae (NIU),line1.ogg,2,Not found: line1.ogg,pacenotes/Rbr.ini/line/Extended.ini
2023,PACENOTE,NIU_HAE,Hae (NIU),line2.ogg,2,Not found: line2.ogg,pacenotes/Rbr.ini/line/Extended.ini
2023,PACENOTE,NIU_HAE,Hae (NIU),line1.ogg,2,Not found: line1.ogg,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
