id,type,name,translation,file,sounds,ini
0,PACENOTE,ONE_LEFT,Kehre Links,hairpin_left.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
0,PACENOTE,ONE_LEFT,Kehre Links,hairpin_left.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
0,PACENOTE,ONE_LEFT,Kehre Links,hairpin_left.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
1,PACENOTE,SQUARE_LEFT,2 Links,two_left_de.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
1,PACENOTE,SQUARE_LEFT,2 Links,two_left_de.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
1,PACENOTE,SQUARE_LEFT,2 Links,two_left_de.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
1,PACENOTE,SQUARE_LEFT,2 Links,two_left_de.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
2,PACENOTE,THREE_LEFT,3 Links,three_left.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
2,PACENOTE,THREE_LEFT,3 Links,three_left.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
2,PACENOTE,THREE_LEFT,3 Links,three_left.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
2,PACENOTE,THREE_LEFT,3 Links,three_left.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
3,PACENOTE,FOUR_LEFT,4 Links,four_left.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
3,PACENOTE,FOUR_LEFT,4 Links,four_left.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
3,PACENOTE,FOUR_LEFT,4 Links,four_left.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
3,PACENOTE,FOUR_LEFT,4 Links,four_left.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
4,PACENOTE,FIVE_LEFT,5 Links,five_left.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
4,PACENOTE,FIVE_LEFT,5 Links,five_left.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
4,PACENOTE,FIVE_LEFT,5 Links,five_left.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
4,PACENOTE,FIVE_LEFT,5 Links,five_left.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
5,PACENOTE,SIX_LEFT,6 Links,six_left.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
5,PACENOTE,SIX_LEFT,6 Links,six_left.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
5,PACENOTE,SIX_LEFT,6 Links,six_left.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
5,PACENOTE,SIX_LEFT,6 Links,six_left.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
6,PACENOTE,SIX_RIGHT,6 Rechts,six_right.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
6,PACENOTE,SIX_RIGHT,6 Rechts,six_right.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
6,PACENOTE,SIX_RIGHT,6 Rechts,six_right.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
6,PACENOTE,SIX_RIGHT,6 Rechts,six_right.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
7,PACENOTE,FIVE_RIGHT,5 Rechts,five_right.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
7,PACENOTE,FIVE_RIGHT,5 Rechts,five_right.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
7,PACENOTE,FIVE_RIGHT,5 Rechts,five_right.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
7,PACENOTE,FIVE_RIGHT,5 Rechts,five_right.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
8,PACENOTE,FOUR_RIGHT,4 Rechts,four_right.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
8,PACENOTE,FOUR_RIGHT,4 Rechts,four_right.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
8,PACENOTE,FOUR_RIGHT,4 Rechts,four_right.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
8,PACENOTE,FOUR_RIGHT,4 Rechts,four_right.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
9,PACENOTE,THREE_RIGHT,3 Rechts,three_right.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
9,PACENOTE,THREE_RIGHT,3 Rechts,three_right.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
9,PACENOTE,THREE_RIGHT,3 Rechts,three_right.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
9,PACENOTE,THREE_RIGHT,3 Rechts,three_right.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
10,PACENOTE,SQUARE_RIGHT,2 Rechts,two_right_de.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
10,PACENOTE,SQUARE_RIGHT,2 Rechts,two_right_de.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
10,PACENOTE,SQUARE_RIGHT,2 Rechts,two_right_de.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
10,PACENOTE,SQUARE_RIGHT,2 Rechts,two_right_de.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
11,PACENOTE,ONE_RIGHT,Kehre Rechts,hairpin_right.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
11,PACENOTE,ONE_RIGHT,Kehre Rechts,hairpin_right.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
11,PACENOTE,ONE_RIGHT,Kehre Rechts,hairpin_right.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
11,PACENOTE,ONE_RIGHT,Kehre Rechts,hairpin_right.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
12,PACENOTE,TWISTY,Kurvenreich,twisty.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
12,PACENOTE,TWISTY,Kurvenreich,twisty.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
12,PACENOTE,TWISTY,Kurvenreich,twisty.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
12,PACENOTE,TWISTY,Kurvenreich,twisty.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
14,PACENOTE,NARROWS,Verengung (Straße),narrows.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
14,PACENOTE,NARROWS,Verengung (Straße),narrows.ogg,1,pacenotes/Rbr.ini/additional/Extended.ini
14,PACENOTE,NARROWS,Verengung (Straße),narrows.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/additional/Extended.ini
14,PACENOTE,NARROWS,Verengung (Straße),narrows.ogg,1,pacenotes/Rbr-Enhanced.ini/additional/Extended.ini
15,PACENOTE,WIDEOUT,Verbreiterung,wideout.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
15,PACENOTE,WIDEOUT,Verbreiterung,wideout.ogg,1,pacenotes/Rbr.ini/additional/Extended.ini
15,PACENOTE,WIDEOUT,Verbreiterung,wideout.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/additional/Extended.ini
15,PACENOTE,WIDEOUT,Verbreiterung,wideout.ogg,1,pacenotes/Rbr-Enhanced.ini/additional/Extended.ini
16,PACENOTE,OVERCREST,Über Hügel,overcrest.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
16,PACENOTE,OVERCREST,Über Hügel,overcrest.ogg,1,pacenotes/Rbr.ini/obstacles/Extended.ini
16,PACENOTE,OVERCREST,Über Hügel,overcrest.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
16,PACENOTE,OVERCREST,Über Hügel,overcrest.ogg,1,pacenotes/Rbr-Enhanced.ini/obstacles/Extended.ini
17,PACENOTE,FORD,Furt,ford.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
17,PACENOTE,FORD,Furt,ford.ogg,1,pacenotes/Rbr.ini/obstacles/Extended.ini
17,PACENOTE,FORD,Furt,ford.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
17,PACENOTE,FORD,Furt,ford.ogg,1,pacenotes/Rbr-Enhanced.ini/obstacles/Extended.ini
18,PACENOTE,CARE,Vorsicht,care.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
18,PACENOTE,CARE,Vorsicht,care.ogg,1,pacenotes/Rbr.ini/cautions/Extended.ini
18,PACENOTE,CARE,Vorsicht,care.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini
18,PACENOTE,CARE,Vorsicht,care.ogg,1,pacenotes/Rbr-Enhanced.ini/cautions/Extended.ini
19,PACENOTE,BUMP,Unebenheit,bump.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
19,PACENOTE,BUMP,Unebenheit,bump.ogg,1,pacenotes/Rbr.ini/obstacles/Extended.ini
19,PACENOTE,BUMP,Unebenheit,bump.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
19,PACENOTE,BUMP,Unebenheit,bump.ogg,1,pacenotes/Rbr-Enhanced.ini/obstacles/Extended.ini
20,PACENOTE,JUMP,Sprung,jump.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
20,PACENOTE,JUMP,Sprung,jump.ogg,1,pacenotes/Rbr.ini/obstacles/Extended.ini
20,PACENOTE,JUMP,Sprung,jump.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
20,PACENOTE,JUMP,Sprung,jump.ogg,1,pacenotes/Rbr-Enhanced.ini/obstacles/Extended.ini
22,PACENOTE,FINISH,Ziel,finish.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
22,PACENOTE,FINISH,Ziel,finish.ogg,1,pacenotes/Rbr.ini/links/Extended.ini
22,PACENOTE,FINISH,Ziel,finish.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
22,PACENOTE,FINISH,Ziel,finish.ogg,1,pacenotes/Rbr-Enhanced.ini/links/Extended.ini
25,PACENOTE,FLAT_RIGHT,Voll Rechts,flat_right.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
25,PACENOTE,FLAT_RIGHT,Voll Rechts,flat_right.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
25,PACENOTE,FLAT_RIGHT,Voll Rechts,flat_right.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
25,PACENOTE,FLAT_RIGHT,Voll Rechts,flat_right.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
26,PACENOTE,FLAT_LEFT,Voll Links,flat_left.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
26,PACENOTE,FLAT_LEFT,Voll Links,flat_left.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
26,PACENOTE,FLAT_LEFT,Voll Links,flat_left.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
26,PACENOTE,FLAT_LEFT,Voll Links,flat_left.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
27,PACENOTE,BRIDGE,Brücke,bridge.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
27,PACENOTE,BRIDGE,Brücke,bridge.ogg,1,pacenotes/Rbr.ini/obstacles/Extended.ini
27,PACENOTE,BRIDGE,Brücke,bridge.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
27,PACENOTE,BRIDGE,Brücke,bridge.ogg,1,pacenotes/Rbr-Enhanced.ini/obstacles/Extended.ini
28,PACENOTE,GOSTRAIGHT,Geradeaus,gostraight.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
28,PACENOTE,GOSTRAIGHT,Geradeaus,gostraight.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
28,PACENOTE,GOSTRAIGHT,Geradeaus,gostraight.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
28,PACENOTE,GOSTRAIGHT,Geradeaus,gostraight.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
29,PACENOTE,KEEPRIGHT,Rechts halten,keepright.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
29,PACENOTE,KEEPRIGHT,Rechts halten,keepright.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
29,PACENOTE,KEEPRIGHT,Rechts halten,keepright.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
29,PACENOTE,KEEPRIGHT,Rechts halten,keepright.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
30,PACENOTE,KEEPLEFT,Links halten,keepleft.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
30,PACENOTE,KEEPLEFT,Links halten,keepleft.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
30,PACENOTE,KEEPLEFT,Links halten,keepleft.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
30,PACENOTE,KEEPLEFT,Links halten,keepleft.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
31,PACENOTE,KEEPMIDDLE,Mittig halten,keepmiddle.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
31,PACENOTE,KEEPMIDDLE,Mittig halten,keepmiddle.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
31,PACENOTE,KEEPMIDDLE,Mittig halten,keepmiddle.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
31,PACENOTE,KEEPMIDDLE,Mittig halten,keepmiddle.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
32,PACENOTE,CAUTION,Achtung,caution.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
32,PACENOTE,CAUTION,Achtung,caution.ogg,1,pacenotes/Rbr.ini/cautions/Extended.ini
32,PACENOTE,CAUTION,Achtung,caution.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini
32,PACENOTE,CAUTION,Achtung,caution.ogg,1,pacenotes/Rbr-Enhanced.ini/cautions/Extended.ini
102,PACENOTE,TWO_LEFT,1 Links,one_left.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
102,PACENOTE,TWO_LEFT,1 Links,one_left.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
102,PACENOTE,TWO_LEFT,1 Links,one_left.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
102,PACENOTE,TWO_LEFT,1 Links,one_left.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
112,PACENOTE,TWO_RIGHT,1 Rechts,one_right.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
112,PACENOTE,TWO_RIGHT,1 Rechts,one_right.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
112,PACENOTE,TWO_RIGHT,1 Rechts,one_right.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
112,PACENOTE,TWO_RIGHT,1 Rechts,one_right.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
120,PACENOTE,LEFT,Links,left.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
120,PACENOTE,LEFT,Links,left.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
120,PACENOTE,LEFT,Links,left.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
120,PACENOTE,LEFT,Links,left.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
121,PACENOTE,RIGHT,Rechts,right.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
121,PACENOTE,RIGHT,Rechts,right.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
121,PACENOTE,RIGHT,Rechts,right.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
121,PACENOTE,RIGHT,Rechts,right.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
122,PACENOTE,RIGHT_INTO,Rechts In,right_into.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
122,PACENOTE,RIGHT_INTO,Rechts In,right_into.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
122,PACENOTE,RIGHT_INTO,Rechts In,right_into.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
122,PACENOTE,RIGHT_INTO,Rechts In,right_into.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
123,PACENOTE,LEFT_INTO,Links In,left_into.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
123,PACENOTE,LEFT_INTO,Links In,left_into.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
123,PACENOTE,LEFT_INTO,Links In,left_into.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
123,PACENOTE,LEFT_INTO,Links In,left_into.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
124,PACENOTE,RIGHT_LEFT,Rechts-Links,right_left.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
124,PACENOTE,RIGHT_LEFT,Rechts-Links,right_left.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
124,PACENOTE,RIGHT_LEFT,Rechts-Links,right_left.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
124,PACENOTE,RIGHT_LEFT,Rechts-Links,right_left.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
125,PACENOTE,LEFT_RIGHT,Links-Rechts,left_right.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
125,PACENOTE,LEFT_RIGHT,Links-Rechts,left_right.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
125,PACENOTE,LEFT_RIGHT,Links-Rechts,left_right.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
125,PACENOTE,LEFT_RIGHT,Links-Rechts,left_right.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
126,PACENOTE,RIGHT_AROUND,Rechts Herum,right_around.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
126,PACENOTE,RIGHT_AROUND,Rechts Herum,right_around.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
126,PACENOTE,RIGHT_AROUND,Rechts Herum,right_around.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
126,PACENOTE,RIGHT_AROUND,Rechts Herum,right_around.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
127,PACENOTE,LEFT_AROUND,Links Herum,left_around.ogg,1,pacenotes/Rbr.ini/packages/Numeric.ini/corners/Numeric.ini
127,PACENOTE,LEFT_AROUND,Links Herum,left_around.ogg,1,pacenotes/Rbr.ini/corners/Numeric.ini
127,PACENOTE,LEFT_AROUND,Links Herum,left_around.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Numeric.ini/corners/Numeric.ini
127,PACENOTE,LEFT_AROUND,Links Herum,left_around.ogg,1,pacenotes/Rbr-Enhanced.ini/corners/Numeric.ini
200,PACENOTE,OVER_BRIDGE,Über Brücke,over_bridge.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
200,PACENOTE,OVER_BRIDGE,Über Brücke,over_bridge.ogg,1,pacenotes/Rbr.ini/obstacles/Extended.ini
200,PACENOTE,OVER_BRIDGE,Über Brücke,over_bridge.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
200,PACENOTE,OVER_BRIDGE,Über Brücke,over_bridge.ogg,1,pacenotes/Rbr-Enhanced.ini/obstacles/Extended.ini
201,PACENOTE,OVER_RAILS,Über Gleis,over_rails.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
201,PACENOTE,OVER_RAILS,Über Gleis,over_rails.ogg,1,pacenotes/Rbr.ini/obstacles/Extended.ini
201,PACENOTE,OVER_RAILS,Über Gleis,over_rails.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
201,PACENOTE,OVER_RAILS,Über Gleis,over_rails.ogg,1,pacenotes/Rbr-Enhanced.ini/obstacles/Extended.ini
202,PACENOTE,OVER_RAILWAY,Über Schienenstrang,over_railway.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
202,PACENOTE,OVER_RAILWAY,Über Schienenstrang,over_railway.ogg,1,pacenotes/Rbr.ini/obstacles/Extended.ini
202,PACENOTE,OVER_RAILWAY,Über Schienenstrang,over_railway.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
202,PACENOTE,OVER_RAILWAY,Über Schienenstrang,over_railway.ogg,1,pacenotes/Rbr-Enhanced.ini/obstacles/Extended.ini
211,PACENOTE,DEEPCUT,Cut Tief,deepcut.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
211,PACENOTE,DEEPCUT,Cut Tief,deepcut.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
211,PACENOTE,DEEPCUT,Cut Tief,deepcut.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
211,PACENOTE,DEEPCUT,Cut Tief,deepcut.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
212,PACENOTE,FULLCUT,Cut Voll,fullcut.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
212,PACENOTE,FULLCUT,Cut Voll,fullcut.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
212,PACENOTE,FULLCUT,Cut Voll,fullcut.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
212,PACENOTE,FULLCUT,Cut Voll,fullcut.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
213,PACENOTE,KEEP_CENTRE,Mittig Bleiben,keskelta.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
213,PACENOTE,KEEP_CENTRE,Mittig Bleiben,keskelta.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
213,PACENOTE,KEEP_CENTRE,Mittig Bleiben,keskelta.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
213,PACENOTE,KEEP_CENTRE,Mittig Bleiben,keskelta.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
214,PACENOTE,FULL,Voll,full.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
214,PACENOTE,FULL,Voll,full.ogg,1,pacenotes/Rbr.ini/driving/Extended.ini
214,PACENOTE,FULL,Voll,full.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
214,PACENOTE,FULL,Voll,full.ogg,1,pacenotes/Rbr-Enhanced.ini/driving/Extended.ini
215,PACENOTE,GO_FULL,Vollgas,go_full.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
215,PACENOTE,GO_FULL,Vollgas,go_full.ogg,1,pacenotes/Rbr.ini/driving/Extended.ini
215,PACENOTE,GO_FULL,Vollgas,go_full.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
215,PACENOTE,GO_FULL,Vollgas,go_full.ogg,1,pacenotes/Rbr-Enhanced.ini/driving/Extended.ini
216,PACENOTE,FLATOUT,Flatout,flatout.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
216,PACENOTE,FLATOUT,Flatout,flatout.ogg,1,pacenotes/Rbr.ini/driving/Extended.ini
216,PACENOTE,FLATOUT,Flatout,flatout.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
216,PACENOTE,FLATOUT,Flatout,flatout.ogg,1,pacenotes/Rbr-Enhanced.ini/driving/Extended.ini
217,PACENOTE,BRAKE,Bremsen,brake.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
217,PACENOTE,BRAKE,Bremsen,brake.ogg,1,pacenotes/Rbr.ini/cautions/Extended.ini
217,PACENOTE,BRAKE,Bremsen,brake.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini
217,PACENOTE,BRAKE,Bremsen,brake.ogg,1,pacenotes/Rbr-Enhanced.ini/cautions/Extended.ini
218,PACENOTE,LIGHT_CUT,Cut Leicht,light_cut.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
218,PACENOTE,LIGHT_CUT,Cut Leicht,light_cut.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
218,PACENOTE,LIGHT_CUT,Cut Leicht,light_cut.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
218,PACENOTE,LIGHT_CUT,Cut Leicht,light_cut.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
219,PACENOTE,HANDBRAKE,Handbremse,handbrake.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
219,PACENOTE,HANDBRAKE,Handbremse,handbrake.ogg,1,pacenotes/Rbr.ini/driving/Extended.ini
219,PACENOTE,HANDBRAKE,Handbremse,handbrake.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
219,PACENOTE,HANDBRAKE,Handbremse,handbrake.ogg,1,pacenotes/Rbr-Enhanced.ini/driving/Extended.ini
220,PACENOTE,KEEP_IN,Innen bleiben,keep_in.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
220,PACENOTE,KEEP_IN,Innen bleiben,keep_in.ogg,1,pacenotes/Rbr.ini/line/Extended.ini
220,PACENOTE,KEEP_IN,Innen bleiben,keep_in.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
220,PACENOTE,KEEP_IN,Innen bleiben,keep_in.ogg,1,pacenotes/Rbr-Enhanced.ini/line/Extended.ini
221,PACENOTE,KEEP_OUT,Aussen bleiben,keep_out.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
